,address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y,geometry
807,서울 강남구 삼성동 114-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,203,1305148775,1522-3232,스타벅스 봉은사로선정릉점,http://place.map.kakao.com/1305148775,서울 강남구 봉은사로 446,127.048445871176,37.511338014841,POINT (127.048445871176 37.511338014841)
808,서울 강남구 삼성동 51,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,259,7968405,,스타벅스 삼성현대힐점,http://place.map.kakao.com/7968405,서울 강남구 삼성로 605,127.052754513275,37.5135238071297,POINT (127.052754513275 37.5135238071297)
809,서울 강남구 청담동 47-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,62,1937166563,1522-3232,스타벅스 청담역점,http://place.map.kakao.com/1937166563,서울 강남구 삼성로 709,127.049529122387,37.5194249746743,POINT (127.049529122387 37.5194249746743)
810,서울 강남구 청담동 52-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,146,21580664,1522-3232,스타벅스 청담점,http://place.map.kakao.com/21580664,서울 강남구 도산대로 532,127.051585624477,37.5243543810765,POINT (127.051585624477 37.5243543810765)
812,서울 성동구 성수동1가 14-33,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,88,245683601,1522-3232,스타벅스 뚝섬역,http://place.map.kakao.com/245683601,서울 성동구 아차산로 42,127.04904909957543,37.54645790805712,POINT (127.04904909957543 37.54645790805712)
813,서울 동대문구 답십리동 497-67,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,113,1387251423,1522-3232,스타벅스 답십리역점,http://place.map.kakao.com/1387251423,서울 동대문구 천호대로 263,127.051104396527,37.5684638941316,POINT (127.051104396527 37.5684638941316)
814,서울 동대문구 전농동 588-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,240,1609221649,1522-3232,스타벅스 청량리역사점,http://place.map.kakao.com/1609221649,서울 동대문구 왕산로 214,127.047808173856,37.5807944854701,POINT (127.047808173856 37.5807944854701)
815,서울 동대문구 회기동 60-40,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,207,1853475772,,스타벅스 경희대삼거리점,http://place.map.kakao.com/1853475772,서울 동대문구 회기로 141,127.052057736553,37.5915937901333,POINT (127.052057736553 37.5915937901333)
816,서울 동대문구 회기동 1-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,320,268561974,1522-3232,스타벅스 경희의료원점,http://place.map.kakao.com/268561974,서울 동대문구 경희대로 23,127.0520092736911,37.59354445888894,POINT (127.0520092736911 37.59354445888894)
817,서울 동대문구 회기동 16-41,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,325,13049478,1522-3232,스타벅스 경희대점,http://place.map.kakao.com/13049478,서울 동대문구 경희대로 16-1,127.05277655851455,37.59294766175779,POINT (127.05277655851455 37.59294766175779)
819,서울 성북구 장위동 143-38,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,173,924817836,,스타벅스 장위뉴타운점,http://place.map.kakao.com/924817836,서울 성북구 장월로38길 4,127.05151211017781,37.61806331358951,POINT (127.05151211017781 37.61806331358951)
821,서울 도봉구 창동 1-28,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,35,908841696,1522-3232,스타벅스 창동역점,http://place.map.kakao.com/908841696,서울 도봉구 마들로13길 61,127.04949943873704,37.65408556407402,POINT (127.04949943873704 37.65408556407402)
823,서울 서초구 신원동 203-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,30,27564873,1522-3232,스타벅스 청계산입구역,http://place.map.kakao.com/27564873,서울 서초구 청계산로 203,127.056057614837,37.4473197479687,POINT (127.056057614837 37.4473197479687)
824,서울 강남구 도곡동 467-17,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,274,7974997,1522-3232,스타벅스 신세계푸드마켓도곡점,http://place.map.kakao.com/7974997,서울 강남구 언주로30길 57,127.05500510908067,37.48999932244668,POINT (127.05500510908067 37.48999932244668)
825,서울 강남구 대치동 651,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,135,25738844,1522-3232,스타벅스 도곡역점,http://place.map.kakao.com/25738844,서울 강남구 남부순환로 2909,127.05752267052877,37.49215513514862,POINT (127.05752267052877 37.49215513514862)
827,서울 강남구 대치동 1024,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,70,22178753,1522-3232,스타벅스 한티역점,http://place.map.kakao.com/22178753,서울 강남구 도곡로 408,127.05517623123298,37.4966639916982,POINT (127.05517623123298 37.4966639916982)
828,서울 강남구 대치동 960-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,348,783458153,1522-3232,스타벅스 대치사거리점,http://place.map.kakao.com/783458153,서울 강남구 삼성로 402,127.058813737797,37.5033323842146,POINT (127.058813737797 37.5033323842146)
829,서울 강남구 삼성동 144-25,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,133,11116096,1522-3232,스타벅스 삼성점,http://place.map.kakao.com/11116096,서울 강남구 테헤란로 443,127.05571644914448,37.506878440267236,POINT (127.05571644914448 37.506878440267236)
830,서울 강남구 대치동 942-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,189,13049456,1522-3232,스타벅스 포스코점,http://place.map.kakao.com/13049456,서울 강남구 삼성로86길 7,127.058051099172,37.5057618717677,POINT (127.058051099172 37.5057618717677)
831,서울 강남구 삼성동 157-36,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,239,7962108,1522-3232,스타벅스 포스코사거리,http://place.map.kakao.com/7962108,서울 강남구 테헤란로 505,127.05747785596,37.5074524374612,POINT (127.05747785596 37.5074524374612)
832,서울 강남구 삼성동 154-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,182,20705151,,스타벅스 삼성도심공항점,http://place.map.kakao.com/20705151,서울 강남구 테헤란로87길 33,127.057877757208,37.5097660222399,POINT (127.057877757208 37.5097660222399)
835,서울 강남구 삼성동 159,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,312,23707172,1522-3232,스타벅스 코엑스몰점,http://place.map.kakao.com/23707172,서울 강남구 영동대로 513,127.05900941362903,37.513418133469635,POINT (127.05900941362903 37.513418133469635)
836,서울 강남구 청담동 132-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,324,1062647229,1522-3232,스타벅스 청담영동대로점,http://place.map.kakao.com/1062647229,서울 강남구 영동대로 720,127.056457403591,37.5220924385651,POINT (127.056457403591 37.5220924385651)
838,서울 성동구 성수동2가 317-20,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,195,1748005319,1522-3232,스타벅스 성수역점,http://place.map.kakao.com/1748005319,서울 성동구 성수이로 94,127.056944035907,37.5431936487842,POINT (127.056944035907 37.5431936487842)
839,서울 성동구 성수동2가 315-71,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,300,771811963,1522-3232,스타벅스 성수점,http://place.map.kakao.com/771811963,서울 성동구 아차산로 104,127.05547508264547,37.54444583606261,POINT (127.05547508264547 37.54444583606261)
842,서울 동대문구 답십리동 266-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,162,141022306,1522-3232,스타벅스 답십리초교사거리점,http://place.map.kakao.com/141022306,서울 동대문구 전농로 38,127.05723020852056,37.56820880474421,POINT (127.05723020852056 37.56820880474421)
843,서울 동대문구 회기동 346-18,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,96,24868732,1522-3232,스타벅스 회기역사거리점,http://place.map.kakao.com/24868732,서울 동대문구 이문로 37,127.0564052274,37.5909755140802,POINT (127.0564052274 37.5909755140802)
846,서울 동대문구 이문동 329-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,351,212140549,1522-3232,스타벅스 외대정문점,http://place.map.kakao.com/212140549,서울 동대문구 이문로 93,127.059298210969,37.5952952526032,POINT (127.059298210969 37.5952952526032)
848,서울 노원구 월계동 951,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,298,1516356548,1522-3232,스타벅스 월계역점,http://place.map.kakao.com/1516356548,서울 노원구 초안산로2라길 26,127.0573484962675,37.62943828633148,POINT (127.0573484962675 37.62943828633148)
850,서울 노원구 상계동 705,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,244,1699822267,1522-3232,스타벅스 노원구청점,http://place.map.kakao.com/1699822267,서울 노원구 노해로 447,127.057745855422,37.6539700937755,POINT (127.057745855422 37.6539700937755)
851,서울 노원구 상계동 694,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,347,2080972721,1522-3232,스타벅스 노원마들역점,http://place.map.kakao.com/2080972721,서울 노원구 노원로 547,127.05802437230538,37.66092103259188,POINT (127.05802437230538 37.66092103259188)
852,서울 강남구 개포동 167-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,94,1494765100,1522-3232,스타벅스 개포동점,http://place.map.kakao.com/1494765100,서울 강남구 선릉로 34,127.060715244462,37.4828551359882,POINT (127.060715244462 37.4828551359882)
853,서울 강남구 대치동 507,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,157,7968245,1522-3232,스타벅스 대치역점,http://place.map.kakao.com/7968245,서울 강남구 남부순환로 2936,127.061981381422,37.4935890853605,POINT (127.061981381422 37.4935890853605)
854,서울 강남구 대치동 599,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,272,57410644,1522-3232,스타벅스 대치재경빌딩점,http://place.map.kakao.com/57410644,서울 강남구 남부순환로 2947,127.06264366785457,37.49450956508563,POINT (127.06264366785457 37.49450956508563)
856,서울 강남구 대치동 941-19,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,283,1476666957,1522-3232,스타벅스 대치은마사거리점,http://place.map.kakao.com/1476666957,서울 강남구 도곡로 457,127.060171899915,37.4989744360661,POINT (127.060171899915 37.4989744360661)
857,서울 강남구 대치동 988-17,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,324,7961578,1522-3232,스타벅스 대치점,http://place.map.kakao.com/7961578,서울 강남구 도곡로 511,127.06225887413534,37.499576127703435,POINT (127.06225887413534 37.499576127703435)
862,서울 강남구 대치동 944-31,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,240,2002518777,1522-3232,스타벅스 삼성역섬유센터R점,http://place.map.kakao.com/2002518777,서울 강남구 테헤란로 518,127.06065057545102,37.50774998465454,POINT (127.06065057545102 37.50774998465454)
865,서울 강남구 삼성동 159-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,25,1997478625,1522-3232,스타벅스 스타필드코엑스몰 R점,http://place.map.kakao.com/1997478625,,127.06167034346593,37.5100064732589,POINT (127.06167034346593 37.5100064732589)
866,서울 강남구 삼성동 159-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,108,705420639,1522-3232,스타벅스 코엑스 별마당점,http://place.map.kakao.com/705420639,,127.06034587130138,37.50998643422557,POINT (127.06034587130138 37.50998643422557)
867,서울 강남구 삼성동 168-22,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,189,1705256411,1522-3232,스타벅스 삼성동점,http://place.map.kakao.com/1705256411,서울 강남구 영동대로96길 12,127.063583565949,37.5107397774703,POINT (127.063583565949 37.5107397774703)
870,서울 강남구 삼성동 159,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,354,138857828,1522-3232,스타벅스 코엑스아셈타워점,http://place.map.kakao.com/138857828,서울 강남구 영동대로 517,127.059782819493,37.5130852740943,POINT (127.059782819493 37.5130852740943)
871,서울 강남구 삼성동 91-34,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,123,17884741,,스타벅스 코엑스사거리점,http://place.map.kakao.com/17884741,서울 강남구 영동대로 616,127.0602165265151,37.5151132134315,POINT (127.0602165265151 37.5151132134315)
872,서울 강남구 삼성동 108-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,145,1759724595,1522-3232,스타벅스 봉은사역점,http://place.map.kakao.com/1759724595,서울 강남구 봉은사로 619,127.063116657513,37.5150288069818,POINT (127.063116657513 37.5150288069818)
876,서울 동대문구 이문동 288-50,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,33,853711737,1522-3232,스타벅스 사이버한국외대점,http://place.map.kakao.com/853711737,서울 동대문구 휘경로 6,127.06076179444331,37.59603872708006,POINT (127.06076179444331 37.59603872708006)
878,서울 노원구 월계동 410-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,34,17884753,1522-3232,스타벅스 광운대점,http://place.map.kakao.com/17884753,서울 노원구 석계로 104,127.060820134493,37.6231891063632,POINT (127.060820134493 37.6231891063632)
879,서울 노원구 월계동 333-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,85,780657144,1522-3232,스타벅스 월계트레이더스점,http://place.map.kakao.com/780657144,서울 노원구 마들로3길 17,127.06178435781577,37.62759082697573,POINT (127.06178435781577 37.62759082697573)
880,서울 노원구 월계동 333-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,112,19469878,1522-3232,스타벅스 월계이마트점,http://place.map.kakao.com/19469878,서울 노원구 마들로3길 15,127.062096653474,37.6271527835984,POINT (127.062096653474 37.6271527835984)
881,서울 노원구 상계동 763-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,332,20046343,1522-3232,스타벅스 중계역점,http://place.map.kakao.com/20046343,서울 노원구 동일로 1339,127.062204808397,37.6481817147963,POINT (127.062204808397 37.6481817147963)
883,서울 노원구 상계동 712,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,64,19469879,1522-3232,스타벅스 노원역점,http://place.map.kakao.com/19469879,서울 노원구 동일로 1413,127.06006164256367,37.65472035675518,POINT (127.06006164256367 37.65472035675518)
884,서울 노원구 상계동 723,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,245,18691127,1522-3232,스타벅스 노원KT점,http://place.map.kakao.com/18691127,서울 노원구 노해로 502,127.063470345532,37.6546284737532,POINT (127.063470345532 37.6546284737532)
887,서울 강남구 대치동 994-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,180,7962298,1522-3232,스타벅스 학여울역점,http://place.map.kakao.com/7962298,서울 강남구 영동대로 215,127.068539522508,37.4979967909577,POINT (127.068539522508 37.4979967909577)
888,서울 강남구 대치동 993-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,84,31409473,1522-3232,스타벅스 대치삼성점,http://place.map.kakao.com/31409473,서울 강남구 영동대로 237,127.06702864360635,37.500479929630906,POINT (127.06702864360635 37.500479929630906)
889,서울 강남구 대치동 1001-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,292,19616330,,스타벅스 삼성교점,http://place.map.kakao.com/19616330,서울 강남구 영동대로86길 12,127.065200697954,37.5078160371362,POINT (127.065200697954 37.5078160371362)
890,서울 강남구 대치동 996-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,184,48890693,1522-3232,스타벅스 삼성역점,http://place.map.kakao.com/48890693,서울 강남구 테헤란로 620,127.0655774019,37.5091961677633,POINT (127.0655774019 37.5091961677633)
893,서울 광진구 자양동 126-1,CE7,카페,음식점 > 카페,66,644560377,,스타벅스 뚝섬한강공원,http://place.map.kakao.com/644560377,서울 광진구 강변북로 2230,127.06782180166,37.5284150982454,POINT (127.06782180166 37.5284150982454)
894,서울 광진구 자양동 855,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,52,812612626,1522-3232,스타벅스 자양역점,http://place.map.kakao.com/812612626,서울 광진구 능동로 18,127.06766277727,37.5327174706161,POINT (127.06766277727 37.5327174706161)
895,서울 성동구 성수동2가 281-18,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,115,207804518,1522-3232,스타벅스 성수낙낙,http://place.map.kakao.com/207804518,서울 성동구 광나루로8길 31,127.066325846874,37.5471891877582,POINT (127.066325846874 37.5471891877582)
896,서울 동대문구 장안동 433-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,305,17884754,1522-3232,스타벅스 장한평역점,http://place.map.kakao.com/17884754,서울 동대문구 장한로 10,127.065415653019,37.5622904152963,POINT (127.065415653019 37.5622904152963)
898,서울 동대문구 장안동 295-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,295,753939264,1522-3232,스타벅스 장안사거리점,http://place.map.kakao.com/753939264,서울 동대문구 답십리로 267,127.070093121774,37.5727212603701,POINT (127.070093121774 37.5727212603701)
899,서울 노원구 상계동 372-16,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,246,1800821127,1522-3232,스타벅스 상계초교사거리점,http://place.map.kakao.com/1800821127,서울 노원구 노원로 449,127.066441245826,37.6566702654055,POINT (127.066441245826 37.6566702654055)
902,서울 광진구 자양동 227-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,128,233419776,1522-3232,스타벅스 자양이마트,http://place.map.kakao.com/233419776,서울 광진구 아차산로 272,127.073388570764,37.5383164723872,POINT (127.073388570764 37.5383164723872)
903,서울 광진구 자양동 227-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,138,11314582,1522-3232,스타벅스 건대스타시티점,http://place.map.kakao.com/11314582,서울 광진구 아차산로 272,127.07339885294076,37.53841737800415,POINT (127.07339885294076 37.53841737800415)
904,서울 광진구 자양동 227-342,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,187,17884752,1522-3232,스타벅스 건국클래식점,http://place.map.kakao.com/17884752,서울 광진구 능동로 90,127.0710453202779,37.53835124237276,POINT (127.0710453202779 37.53835124237276)
905,서울 광진구 화양동 5-45,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,141,1317526944,1522-3232,스타벅스 건국대점,http://place.map.kakao.com/1317526944,서울 광진구 능동로 117,127.071093658871,37.5415948126772,POINT (127.071093658871 37.5415948126772)
906,서울 광진구 화양동 111-85,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,108,871397238,,스타벅스 건대후문점,http://place.map.kakao.com/871397238,,127.073805710657,37.5459720050484,POINT (127.073805710657 37.5459720050484)
907,서울 광진구 화양동 174,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,200,2086432136,1522-3232,스타벅스 화양삼거리점,http://place.map.kakao.com/2086432136,서울 광진구 광나루로 374,127.07121263029954,37.547712524986544,POINT (127.07121263029954 37.547712524986544)
908,서울 광진구 군자동 236,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,353,630372352,1522-3232,스타벅스 어린이대공원역,http://place.map.kakao.com/630372352,서울 광진구 능동로 243,127.076380487066,37.5519178583054,POINT (127.076380487066 37.5519178583054)
910,서울 중랑구 상봉동 130-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,286,26925099,,스타벅스 중랑역점,http://place.map.kakao.com/26925099,서울 중랑구 망우로30길 3,127.074600852668,37.5932719555205,POINT (127.074600852668 37.5932719555205)
912,서울 노원구 공릉동 597-34,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,318,1826125340,1522-3232,스타벅스 공릉DT점,http://place.map.kakao.com/1826125340,서울 노원구 동일로 1015,127.07426417069411,37.620790371073866,POINT (127.07426417069411 37.620790371073866)
914,서울 노원구 공릉동 379-27,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,112,799469641,1522-3232,스타벅스 공릉역점,http://place.map.kakao.com/799469641,서울 노원구 동일로 1081,127.07223694894179,37.626422618227,POINT (127.07223694894179 37.626422618227)
915,서울 노원구 중계동 360-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,350,10538293,1522-3232,스타벅스 은행사거리점,http://place.map.kakao.com/10538293,서울 노원구 중계로 217,127.075977055248,37.6504801657301,POINT (127.075977055248 37.6504801657301)
916,서울 송파구 잠실동 196-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,329,1528677396,1522-3232,스타벅스 잠실본동점,http://place.map.kakao.com/1528677396,서울 송파구 백제고분로 91,127.079497585044,37.5086380068078,POINT (127.079497585044 37.5086380068078)
917,서울 송파구 잠실동 175,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,49,7961930,1522-3232,스타벅스 아시아선수촌점,http://place.map.kakao.com/7961930,서울 송파구 백제고분로 69,127.079042533793,37.510424102992,POINT (127.079042533793 37.510424102992)
919,서울 송파구 잠실동 181,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,268,21580658,1522-3232,스타벅스 잠실새내역점,http://place.map.kakao.com/21580658,서울 송파구 올림픽로 96,127.08112937138624,37.511510200207084,POINT (127.08112937138624 37.511510200207084)
920,서울 광진구 자양동 779,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,358,26459319,1522-3232,스타벅스 자양사거리점,http://place.map.kakao.com/26459319,서울 광진구 아차산로 355,127.08242098114437,37.537152728551604,POINT (127.08242098114437 37.537152728551604)
922,서울 광진구 군자동 478-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,196,24350794,1522-3232,스타벅스 군자역점,http://place.map.kakao.com/24350794,서울 광진구 천호대로 548,127.078883513241,37.5570491957957,POINT (127.078883513241 37.5570491957957)
923,서울 광진구 중곡동 649-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,274,51471169,1522-3232,스타벅스 군자사거리점,http://place.map.kakao.com/51471169,서울 광진구 천호대로 549,127.07922032699476,37.557693183234925,POINT (127.07922032699476 37.557693183234925)
926,서울 중랑구 중화동 306-71,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,157,218720613,1522-3232,스타벅스 중화역점,http://place.map.kakao.com/218720613,서울 중랑구 봉화산로 35,127.07828753292532,37.60181546732204,POINT (127.07828753292532 37.60181546732204)
928,서울 중랑구 묵동 169-12,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,181,1937762094,1522-3232,스타벅스 묵동점,http://place.map.kakao.com/1937762094,서울 중랑구 동일로 952,127.076879107253,37.61533393573,POINT (127.076879107253 37.61533393573)
929,서울 노원구 공릉동 653-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,154,944088477,,스타벅스 태릉입구역DT,http://place.map.kakao.com/944088477,서울 노원구 화랑로 469,127.07934560540714,37.61922817503568,POINT (127.07934560540714 37.61922817503568)
933,서울 광진구 구의동 246-15,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,37,17884751,1522-3232,스타벅스 구의역,http://place.map.kakao.com/17884751,서울 광진구 아차산로 373,127.084048976208,37.5370002130577,POINT (127.084048976208 37.5370002130577)
935,서울 광진구 자양동 870,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,334,284871852,02-3015-1100,스타벅스 구의역이스트폴,http://place.map.kakao.com/284871852,서울 광진구 아차산로 402,127.08768725573637,37.53659211746167,POINT (127.08768725573637 37.53659211746167)
936,서울 광진구 구의동 67-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,308,26639935,1522-3232,스타벅스 구의DT점,http://place.map.kakao.com/26639935,서울 광진구 광나루로 519,127.0872029577983,37.54530334013515,POINT (127.0872029577983 37.54530334013515)
937,서울 광진구 중곡동 30-80,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,91,803455764,1522-3232,스타벅스 중곡역,http://place.map.kakao.com/803455764,서울 광진구 능동로 400,127.084457404725,37.5650579024674,POINT (127.084457404725 37.5650579024674)
938,서울 중랑구 상봉동 100-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,267,17884784,1522-3232,스타벅스 상봉역점,http://place.map.kakao.com/17884784,서울 중랑구 망우로 307,127.086476137529,37.5968930454807,POINT (127.086476137529 37.5968930454807)
939,서울 송파구 잠실동 40,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,356,10536879,,스타벅스 갤러리아팰리스점,http://place.map.kakao.com/10536879,서울 송파구 올림픽로 212,127.0935609820093,37.511530740657655,POINT (127.0935609820093 37.511530740657655)
942,서울 광진구 구의동 75-19,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,42,1108578514,1522-3232,스타벅스 아차산역,http://place.map.kakao.com/1108578514,서울 광진구 천호대로 676,127.089930758669,37.5505901554071,POINT (127.089930758669 37.5505901554071)
943,서울 중랑구 면목동 617-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,238,26303961,1522-3232,스타벅스 사가정역점,http://place.map.kakao.com/26303961,서울 중랑구 면목로 310,127.08797554327867,37.57971361735439,POINT (127.08797554327867 37.57971361735439)
946,서울 중랑구 상봉동 501,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,300,27598483,1522-3232,스타벅스 상봉점,http://place.map.kakao.com/27598483,서울 중랑구 상봉로 131,127.0921036364519,37.59754110563667,POINT (127.0921036364519 37.59754110563667)
947,서울 송파구 삼전동 130-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,114,26632267,1522-3232,스타벅스 석촌서호점,http://place.map.kakao.com/26632267,서울 송파구 석촌호수로 176,127.096537093223,37.5064683050376,POINT (127.096537093223 37.5064683050376)
949,서울 송파구 신천동 7-30,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,329,2014186001,,스타벅스 잠실대교남단R점,http://place.map.kakao.com/2014186001,서울 송파구 송파대로 570,127.099059973879,37.5156060017498,POINT (127.099059973879 37.5156060017498)
950,서울 송파구 신천동 7-17,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,330,11246062,1522-3232,스타벅스 잠실역점,http://place.map.kakao.com/11246062,서울 송파구 송파대로 562,127.099168114076,37.5152671337231,POINT (127.099168114076 37.5152671337231)
951,서울 광진구 구의동 200-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,83,1771058655,1522-3232,스타벅스 올림픽대교북단점,http://place.map.kakao.com/1771058655,서울 광진구 광나루로 608,127.095242048653,37.5411291074614,POINT (127.095242048653 37.5411291074614)
953,서울 중랑구 망우동 488-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,248,1544612714,1522-3232,스타벅스 망우동점,http://place.map.kakao.com/1544612714,서울 중랑구 망우로 407,127.097539317528,37.5995081063593,POINT (127.097539317528 37.5995081063593)
954,서울 중랑구 신내동 563-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,75,26785139,,스타벅스 중랑구청점,http://place.map.kakao.com/26785139,서울 중랑구 신내로 72,127.09564556772195,37.60540573562112,POINT (127.09564556772195 37.60540573562112)
955,서울 강남구 세곡동 551,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,255,523837124,1522-3232,스타벅스 강남세곡점,http://place.map.kakao.com/523837124,서울 강남구 헌릉로569길 18,127.099927618834,37.4672752513511,POINT (127.099927618834 37.4672752513511)
957,서울 강남구 수서동 715,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,152,2140311573,1522-3232,스타벅스 수서역R점,http://place.map.kakao.com/2140311573,서울 강남구 광평로 281,127.10297988971773,37.48800665367514,POINT (127.10297988971773 37.48800665367514)
958,서울 강남구 수서동 724,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,172,1547831802,1522-3232,스타벅스 수서역사거리점,http://place.map.kakao.com/1547831802,서울 강남구 광평로 280,127.103106714252,37.487318173233,POINT (127.103106714252 37.487318173233)
959,서울 송파구 가락동 479,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,181,753622826,1522-3232,스타벅스 송파헬리오시티점,http://place.map.kakao.com/753622826,서울 송파구 송파대로 345,127.10284636247134,37.49782774442161,POINT (127.10284636247134 37.49782774442161)
